Copound_ID	Is_Literature	Is_HTS	Temperature[C]	Time[h]	Yield[%]	Solvent	Solvent_Toxicity[Category]	Catalyst	Catalyst_Toxicity[Score]	ReaxysLink	Source
6	True	False	20.0	0.583333	95.0	dimethyl sulfoxide	3	iodine	1.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Bhosale, Rajesh S.; Sarda, Swapnil R.; Ardhapure, Suresh S.; Jadhav, Wamanrao N.; Bhusare, Sudhakar R.; Pawar, Rajendra P.; Tetrahedron Letters; vol. 46; 42; (2005); p. 7183 - 7186;
6	True	False	20.0	0.166667	95.0	water	1	1-methyl-3-(4-sulfobutyl)-1H-imidazol-3-ium hydrogensulfate	2.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Beheshtiha, Yahya S.; Heravi, Majid M.; Saeedi, Mina; Karimi, Narges; Zakeri, Masumeh; Tavakoli-Hossieni, Niloofar; Synthetic Communications; vol. 40; 8; (2010); p. 1216 - 1223;
6	True	False	20.0	0.0333333	95.0	ethanol	1	niobium pentachloride	1.75	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Hou, Jun-Tao; Liu, Yong-Hui; Zhang, Zhan-Hui; Journal of Heterocyclic Chemistry; vol. 47; 3; (2010); p. 703 - 706;
6	True	False	50.0	0.0416667	95.0	ethanol; water	1	iodine	1.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Bandyopadhyay, Debasish; Mukherjee, Sanghamitra; Rodriguez, Robert R.; Banik, Bimal K.; Molecules; vol. 15; 6; (2010); p. 4207 - 4212;
6	True	False	20.0	2.5	95.0	water	1	iron(II,III) oxide	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Conference Paper; Lue, Hong-Yan; Yang, Shu-Hong; Deng, Jia; Zhang, Zhan-Hui; Australian Journal of Chemistry; vol. 63; 8; (2010); p. 1290 - 1296;
6	True	False	130.0	0.5	95.0	None	None	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Zare, Abdolkarim; Hasaninejad, Alireza; Parhami, Abolfath; Moosavi-Zare, Ahmad Reza; Khedri, Fatemeh; Parsaee, Zahra; Abdolalipoor-Saretoli, Maasoomeh; Khedri, Maasoomeh; Roshankar, Mehrnoosh; Deisi, Hanafieh; Journal of the Serbian Chemical Society; vol. 75; 10; (2010); p. 1315 - 1324;
6	True	False	75.0	4.0	95.0	glycerol	1	cerium(III) chloride heptahydrate	1.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Venkat Narsaiah; Kranthi Kumar; Synthetic Communications; vol. 42; 6; (2012); p. 883 - 892;
6	True	False	20.0	1.0	95.0	None	None	1,1,1,3',3',3'-hexafluoro-propanol	3.25	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Khaksar, Samad; Rostamnezhad, Fariba; Bulletin of the Korean Chemical Society; vol. 33; 8; (2012); p. 2581 - 2584;
6	True	False	60.0	0.05	95.0	ethanol	1	molybdenum(VI) trioxide	2.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Jafarpour, Maasoumeh; Rezaeifard, Abdolreza; Ghahramaninezhad, Mahboube; Tabibi, Tooba; New Journal of Chemistry; vol. 37; 7; (2013); p. 2087 - 2095;
6	True	False	60.0	0.0333333	95.0	ethanol; ethanol	1	zirconium dioxide	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Jafarpour, Maasoumeh; Rezapour, Elham; Ghahramaninezhad, Mahboobe; Rezaeifard, Abdolreza; New Journal of Chemistry; vol. 38; 2; (2014); p. 676 - 682;
6	True	False	20.0	0.0166667	95.0	ethanol	1	C20H24Cl2N2O2Zr	3.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Jafarpour, Maasoumeh; Rezaeifard, Abdolreza; Haddad, Reza; Gazkar, Somayeh; Transition Metal Chemistry; vol. 38; 1; (2013); p. 31 - 36;
6	True	False	20.0	1.0	95.0	water	1	(2,3,4,5,6-pentafluorophenyl)ammonium triflate	1.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Khaksar, Samad; Radpeyma, Hanieh; Comptes Rendus Chimie; vol. 17; 10; (2014); p. 1023 - 1027;
6	True	False	20.0	0.283333	94.0	ethanol	1	manganese(ll) chloride	4.25	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Heravi, Majid M.; Bakhtiari, Khadijeh; Oskooie, Hossein A.; Taheri, Shima; Heteroatom Chemistry; vol. 19; 2; (2008); p. 218 - 220;
6	True	False	20.0	0.5	94.0	water	1	zirconium tetrakis(dodecyl sulfate)	5.25	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Hasaninejad, Alireza; Zare, Abdolkarim; Zolfigol, Mohammad Ali; Shekouhy, Mohsen; Synthetic Communications; vol. 39; 4; (2009); p. 569 - 579;
6	True	False	100.0	2.0	94.0	None	None	silica gel	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Nandi, Ganesh Chandra; Samai, Subhasis; Kumar, Ram; Singh; Synthetic Communications; vol. 41; 3; (2011); p. 417 - 425;
6	True	False	85.0	4.0	94.0	acetonitrile	3	niobium pentachloride	1.75	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Venkateswarlu; Leelavathi; Letters in Organic Chemistry; vol. 7; 3; (2010); p. 208 - 211;
6	True	False	20.0	0.0166667	94.0	ethanol	1	citric acid	2.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Mahesh, Radhakrishnan; Dhar, Arghya Kusum; Sasank T.v.n.v., Tara; Thirunavukkarasu, Sappanimuthu; Devadoss, Thangaraj; Chinese Chemical Letters; vol. 22; 4; (2011); p. 389 - 392;
6	True	False	20.0	0.25	94.0	None	None	titanium(IV) oxide	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Mirjalili, Bi Bi Fatemeh; Akbari, Ali; Chinese Chemical Letters; vol. 22; 6; (2011); p. 753 - 756;
6	True	False	50.0	0.25	94.0	water; acetonitrile	3	rice husk	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Shirini, Farhad; Akbari-Dadamahaleh, Somayeh; Mohammad-Khah, Ali; Aliakbar, Ali-Reza; Comptes Rendus Chimie; vol. 16; 3; (2013); p. 207 - 216;
6	True	False	20.0	0.333333	94.0	water	1	1-(propyl-3-sulfonate) 3-methylimidazol(3H)-1-ium phosphotungstate	3.75	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Vahdat, Seyed Mohammad; Baghery, Saeed; Combinatorial Chemistry and High Throughput Screening; vol. 16; 8; (2013); p. 618 - 627;
6	True	False	20.0	0.75	94.0	neat (no solvent)	1	Bronsted acidic ionic liquid supported on nano silica	7.25	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Daragahi, Seyed Arash Hosseini; Mohebat, Razieh; Mosslemin, Mohammad Hossein; Organic Preparations and Procedures International; vol. 50; 3; (2018); p. 301 - 313;
6	True	False	90.0	10.0	94.0	chlorobenzene	3	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Dubovtsev, Alexey Yu.; Dar'in, Dmitry V.; Krasavin, Mikhail; Kukushkin, Vadim Yu.; European Journal of Organic Chemistry; vol. 2019; 8; (2019); p. 1856 - 1864;
6	True	False	30.0	1.0	93.0	None	None	1-n-butyl-3-methylimidazolium methanesulfonate	2.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Conference Paper; Ignat'ev, Nikolai V.; Schulte, Michael; Koppe, Karsten; Barthen, Peter; Zlotin, Sergei G.; Makhova, Nina N.; Sheremetev, Aleksei B.; Valente, Anabela A.; Phosphorus, Sulfur and Silicon and the Related Elements; vol. 186; 5; (2011); p. 1205 - 1216;
6	True	False	20.0	0.416667	93.0	None	None	1-butyl-3-methylimidazolium Tetrafluoroborate	2.75	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Li, Chao; Guo, Tao; Zhou, Xin; Wang, Chun; Ma, Jing-Jun; Hao, Hong-Jing; Bulletin of the Chemical Society of Ethiopia; vol. 25; 3; (2011); p. 455 - 460;
6	True	False	90.0	0.05	93.0	glycerol	1	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Zhou; Zhang; Sun; Wang; Wang; Bai; Russian Chemical Bulletin; vol. 62; 5; (2013); p. 1244 - 1247; Izv. Akad. Nauk, Ser. Khim.; vol. 5; (2013); p. 1244 - 1247;
6	True	False	45.0	0.2	93.0	methanol	1	alkylsulfonate functionalized metal organic framework	4.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Andriamitantsoa, Radoelizo S.; Wang, Jingjing; Dong, Wenjun; Gao, Hongyi; Wang, Ge; RSC Advances; vol. 6; 41; (2016); p. 35135 - 35143;
6	True	False	20.0	1.0	92.0	water	1	aminosulfonic acid	2.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Li, Zhenjiang; Li, Weisi; Ren, Xinghua; Sun, Yingjie; Shi, Yuhu; Ouyang, Pingkai; Heterocyclic Communications; vol. 13; 2-3; (2007); p. 125 - 130;
6	True	False	20.0	2.0	92.0	dichloromethane	4	aminosulfonic acid	2.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Li, Zhenjiang; Li, Weisi; Sun, Yingjie; Huang, He; Ouyang, Pingkai; Journal of Heterocyclic Chemistry; vol. 45; 1; (2008); p. 285 - 288;
6	True	False	20.0	1.5	92.0	ethanol	1	solid phase supported zirconium(IV) complex	2.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Sharma; Sharma, Chetna; Catalysis Communications; vol. 12; 5; (2011); p. 327 - 331;
6	True	False	20.0	2.0	92.0	None	None	potassium fluoride on basic alumina	0.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Paul, Susmita; Basu, Basudeb; Tetrahedron Letters; vol. 52; 49; (2011); p. 6597 - 6602;
6	True	False	20.0	0.7	92.0	ethanol	1	lithium chloride	2.25	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Karami, Bahador; Rooydel, Reza; Khodabakhshi, Saeed; Acta Chimica Slovenica; vol. 59; 1; (2012); p. 183 - 188;
6	True	False	20.0	1.0	92.0	ethanol	1	Graphite	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Kadam, Hari K.; Khan, Salman; Kunkalkar, Rupesh A.; Tilve, Santosh G.; Tetrahedron Letters; vol. 54; 8; (2013); p. 1003 - 1007;
6	True	False	20.0	0.2	92.0	ethanol	1	Thiamine hydrochloride	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Pawar, Omprakash B.; Chavan, Fulchand R.; Suryawanshi, Venkat S.; Shinde, Vishnu S.; Shinde, Narayan D.; Journal of Chemical Sciences; vol. 125; 1; (2013); p. 159 - 163;
6	True	False	120.0	2.0	91.0	neat (no solvent)	1	ammonium acetate	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Kannan; Sreekumar; Journal of Molecular Catalysis A: Chemical; vol. 376; (2013); p. 34 - 39;
6	True	False	20.0	2.5	91.0	ethanol; water	1	manganese(II) ferrite; oxygen	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Brahmachari, Goutam; Laskar, Sujay; Barik, Puspendu; RSC Advances; vol. 3; 34; (2013); p. 14245 - 14253;
6	True	False	25.0	0.0833333	90.0	methanol	1	toluene-4-sulfonic acid	2.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Shi, Da-Qing; Dou, Guo-Lan; Synthetic Communications; vol. 38; 19; (2008); p. 3329 - 3337;
6	True	False	60.0	2.0	90.0	None	None	acetic acid	1.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Tingoli, Marco; Mazzella, Mauro; Panunzi, Barbara; Tuzi, Angela; European Journal of Organic Chemistry; 2; (2011); p. 399 - 404;
6	True	False	90.0	4.0	90.0	water; glycerol	1	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Bachhav, Harshal M.; Bhagat, Saket B.; Telvekar, Vikas N.; Tetrahedron Letters; vol. 52; 43; (2011); p. 5697 - 5701;
6	True	False	85.0	4.0	90.0	acetonitrile	3	zinc trifluoromethanesulfonate	1.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Subrahmanyam, C. Siva; Narayanan; Asian Journal of Chemistry; vol. 23; 3; (2011); p. 1331 - 1333;
6	True	False	20.0	0.5	90.0	ethanol	1	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Delpivo, Camilla; Micheletti, Gabriele; Boga, Carla; Synthesis (Germany); vol. 45; 11; (2013); p. 1546 - 1552;
6	True	False	80.0	0.333333	90.0	water	1	1,4-diaza-bicyclo[2.2.2]octane; acetic acid	4.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Mulik; Chandam; Patil; Patil; Mulik; Salunkhe; Deshmukh; Research on Chemical Intermediates; vol. 41; 12; (2015); p. 10085 - 10096;
6	True	False	20.0	1.0	90.0	water	1	PVPP*OTf	2.75	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Khaksar, Samad; Tajbakhsh, Mahmoud; Gholami, Milad; Rostamnezhad, Fariba; Chinese Chemical Letters; vol. 25; 9; (2014); p. 1287 - 1290;
6	True	False	20.0	2.5	89.0	water; acetonitrile	3	zinc(II) chloride	3.25	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Dhakshinamoorthy, Amarajothi; Kanagaraj, Kuppusamy; Pitchumani, Kasi; Tetrahedron Letters; vol. 52; 1; (2011); p. 69 - 73;
6	True	False	20.0	0.583333	89.0	acetonitrile	3	silica nanosphere-graphene oxide hybrid	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Shitre, Praveen V.; Harale, Rajkumar R.; Sathe, Bhaskar R.; Shingare, Murlidhar S.; Research on Chemical Intermediates; vol. 43; 2; (2017); p. 829 - 841;
6	True	False	60.0	0.00833333	88.0	water	1	indium	5.25	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Bandyopadhyay, Debasish; Mukherjee, Sanghamitra; Banik, Bimal K.; Combinatorial Chemistry and High Throughput Screening; vol. 18; 1; (2015); p. 53 - 62;
6	True	False	80.0	24.0	88.6	ethanol	1	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Patent; AAC Optoelectronics Technology (Changzhou) Co., Ltd; Nanjing University; Zheng, Youxuan; Li, Yiming; Wang, Yi; Pan, Yi; Zuo, Jinglin; Zuo, Jie; Yu, Lei; (10 pag.)CN106397489; (2017); A;
6	True	False	80.0	24.0	88.6	ethanol	1	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Patent; AAC Microtech (Changzhou) Co., Ltd.; Zheng, Youxuan; Jing, Yiming; Wang, Yi; Pan, Yi; Zuo, Jinglin; Zhou, Jie; Yu, Lei; (10 pag.)CN106397490; (2017); A;
6	True	False	80.0	24.0	88.6	ethanol	1	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Patent; Ruisheng Optoelectric Science And Technology (Changzhou) Co., Ltd.; Nanjing University; Zheng Youxuan; Jing Yiming; Wang Yi; Pan Yi; Zuo Jinglin; Zhou Jie; Yu Lei; (12 pag.)CN106588993; (2017); A;
6	True	False	80.0	24.0	88.6	ethanol	1	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Patent; Ruisheng Optoelectric Science And Technology (Changzhou) Co., Ltd.; Nanjing University; Zheng Youxuan; Jing Yiming; Wang Yi; Pan Yi; Zuo Jinglin; Zhou Jie; Yu Lei; (11 pag.)CN106397494; (2017); A;
6	True	False	25.0	1.0	82.0	ethanol	1	acetic acid	1.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Cogo, Juliana; Kaplum, Vanessa; Sangi, Diego Pereira; Ueda-Nakamura, Tnia; Corra, Arlene Gonalves; Nakamura, Celso Vataru; European Journal of Medicinal Chemistry; vol. 90; (2014); p. 107 - 123;
6	True	False	25.0	1.0	82.0	ethanol	1	acetic acid	1.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Cogo, Juliana; Kaplum, Vanessa; Sangi, Diego Pereira; Ueda-Nakamura, Tania; Correa, Arlene Goncalves; Nakamura, Celso Vataru; European Journal of Medicinal Chemistry; vol. 90; (2015); p. 107 - 123;
6	True	False	25.0	1.0	82.0	ethanol	1	acetic acid	1.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Sangi, Diego P.; Cominetti, Marcia R.; Becceneri, Amanda B.; Resende, Flavia A.; Varanda, Eliana A.; Montanari, Carlos A.; Paixao, Marcio W.; Correa, Arlene G.; Medicinal Chemistry; vol. 11; 8; (2015); p. 736 - 746;
6	True	False	20.0	0.5	80.0	ethanol; water	1	Co(TpOMePP)Cl	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Mohammadi, Khosro; Hasaninejad, Alireza; Niad, Mahmud; Najmi, Mojtaba; Journal of Porphyrins and Phthalocyanines; vol. 14; 12; (2010); p. 1052 - 1058;
6	True	False	60.0	4.0	77.0	1,4-dioxane; N,N-dimethyl-formamide	5	acetic acid	1.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Zhai, Yadong; Su, Zhenni; Jiang, Hao; Rong, Jing; Qiu, Xianfan; Tao, Chuanzhou; Tetrahedron Letters; vol. 60; 12; (2019); p. 843 - 846;
6	True	False	20.0	2.0	76.0	ethanol	1	zeolite HY	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Bodaghifard, Mohammad Ali; Mobinikhaledi, Akbar; Zendehdel, Mojgan; Ayalvar, Zeinab; Revue Roumaine de Chimie; vol. 60; 4; (2015); p. 345 - 348;
6	True	False	100.0	8.0	71.0	None	None	potassium phosphate	0.75	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=720066&database=RX&origin=ReaxysOutput&ln=	Article; Jiang, Shaohua; Li, Yibiao; Luo, Xianglin; Huang, Guoling; Shao, Yan; Li, Dongli; Li, Bin; Tetrahedron Letters; vol. 59; 34; (2018); p. 3249 - 3252;
6	False	True	230.0	0.16666666666666666	90.0	water	1	Acetic acid 5%	0.0	None	None
7	True	False	100.0	0.25	100.0	None	None	None	1.9385330578512396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Kaupp, Gerd; Naimi-Jamal, M. Reza; European Journal of Organic Chemistry; 8; (2002); p. 1368 - 1373;
7	True	False	20.0	0.0833333	100.0	ethanol	1	gallium(III) triflate	2.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Cai, Jing-Jing; Zou, Jian-Ping; Pan, Xiang-Qiang; Zhang, Wei; Tetrahedron Letters; vol. 49; 52; (2008); p. 7386 - 7390;
7	True	False	20.0	0.166667	100.0	None	None	aluminum oxide	0.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Li, Jun; Jiang, Dan-Na; Chen, Jiu-Xi; Liu, Miao-Chang; Ding, Jin-Chang; Wu, Hua-Yue; Journal of Heterocyclic Chemistry; vol. 48; 2; (2011); p. 403 - 406;
7	True	False	20.0	0.0833333	100.0	methanol	1	zirconium(IV) chloride	2.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Aghapoor, Kioumars; Darabi, Hossein Reza; Mohsenzadeh, Farshid; Balavar, Yadollah; Daneshyar, Hesam; Transition Metal Chemistry; vol. 35; 1; (2010); p. 49 - 53;
7	True	False	25.0	0.05	100.0	methanol	1	vitamin B1	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Aghapoor, Kioumars; Mohsenzadeh, Farshid; Talebian, Shiva; Tehrani, Mohammad Jafar; Balavar, Yadollah; Khanalizadeh, Golriz; Darabi, Hossein Reza; Monatshefte fur Chemie; vol. 142; 6; (2011); p. 619 - 624;
7	True	False	20.0	0.233333	99.0	ethanol	1	potassium hydrogensulfate	1.5	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Oskooie, Hossein A.; Heravi, Majid M.; Bakhtiari, Khadijeh; Taheri, Shima; Monatshefte fur Chemie; vol. 138; 9; (2007); p. 875 - 877;
7	True	False	70.0	0.233333	99.0	water	1	amberlyst-15	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Liu, Ju-Yan; Liu, Jing; Wang, Jia-Di; Jiao, De-Quan; Liu, Hai-Wang; Synthetic Communications; vol. 40; 14; (2010); p. 2047 - 2056;
7	True	False	20.0	0.25	99.0	ethanol	1	sulfated titania (TiO2-SO42-)	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Krishnakumar; Velmurugan; Jothivel; Swaminathan; Catalysis Communications; vol. 11; 12; (2010); p. 997 - 1002;
7	True	False	20.0	0.05	99.0	methanol	1	silica-supported stannous chloride	8.25	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Darabi, Hossein Reza; Aghapoor, Kioumars; Mohsenzadeh, Farshid; Jalali, Mohammad Reza; Talebian, Shiva; Ebadi-Nia, Leila; Khatamifar, Ehsan; Aghaee, Ali; Bulletin of the Korean Chemical Society; vol. 32; 1; (2011); p. 213 - 218;
7	True	False	80.0	0.0833333	99.0	neat (no solvent)	1	zirconia supported tungstophosphoric acid	1.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Sosa, Alexis A.; Rivera, Toa S.; Blanco, Mirta N.; Pizzio, Luis R.; Romanelli, Gustavo P.; Phosphorus, Sulfur and Silicon and the Related Elements; vol. 188; 8; (2013); p. 1071 - 1079;
7	True	False	20.0	0.0833333	99.0	methanol	1	saccharin	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Lassagne, Frederic; Chevallier, Floris; Mongin, Florence; Synthetic Communications; vol. 44; 1; (2014); p. 141 - 149;
7	True	False	100.0	0.0833333	99.0	neat (no solvent)	1	mesoporous silica SBA-15 functionalized with Cu(II)-DiAmSar complex	7.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Mohammadi, Marzieh; Bardajee, Ghasem Rezanejade; Pesyan, Nader Noroozi; Chinese Journal of Catalysis; vol. 36; 8; (2015); p. 1379 - 1386;
7	True	False	20.0	0.0833333	98.0	acetic acid	2	H6P2W18O62	1.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Heravi, Majid M.; Bakhtiari, Khadijeh; Bamoharram, Fatemeh F.; Tehrani, Maryam H.; Monatshefte fur Chemie; vol. 138; 5; (2007); p. 465 - 467;
7	True	False	110.0	0.5	98.0	None	None	PEG-400	0.0	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=665373&database=RX&origin=ReaxysOutput&ln=	Article; Zhang, Xia Zhong; Wang, Jin Xian; Sun, Yong Jun; Zhan, Hong Wen; Chinese Chemical Letters; vol. 21; 4; (2010); p. 395 - 398;
